2024-07-01 18:59:34,834 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:47,625 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:47,824 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:47,932 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:47,986 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,079 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,136 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,185 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,227 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,335 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,390 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,438 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,482 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,592 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,848 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:48,912 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:49,103 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:49,360 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:50,671 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:50,741 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:50,991 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:51,316 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:51,389 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:51,502 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:51,551 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 18:59:51,596 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:00,110 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:00,624 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:00,880 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:01,648 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:01,904 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:02,415 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:02,493 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:02,673 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:02,734 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:03,185 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:03,440 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:03,697 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:03,822 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:03,951 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:04,465 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,234 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,374 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,425 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,466 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,503 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,539 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:05,580 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:06,673 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:06,721 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:06,994 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,281 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,337 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,375 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,418 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,462 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,510 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,548 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,588 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,630 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,669 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:07,712 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:27,759 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:29,806 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:31,857 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:31,945 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:32,009 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:32,052 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:33,905 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:34,017 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:34,086 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:34,134 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:35,951 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:36,031 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:36,113 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,000 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,077 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,146 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,208 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,671 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,748 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:38,995 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:39,317 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:39,424 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:39,504 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:39,577 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:39,648 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:40,047 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:40,151 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:40,237 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:40,309 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:40,384 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:40,447 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:42,096 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:42,249 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:44,143 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:44,218 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:00:44,290 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:21,010 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:25,103 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:29,198 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:33,296 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:33,348 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:33,390 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:35,345 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:35,392 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:35,434 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:35,478 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:37,392 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:37,441 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:42,673 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:42,746 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:42,996 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,319 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,392 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,505 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,560 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,629 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,688 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,729 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,773 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:43,815 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:45,585 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:45,660 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:45,729 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:45,773 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:47,631 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:47,697 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:49,681 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:49,738 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:51,728 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:53,777 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:57,873 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:01:59,921 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:07,505 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:17,744 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:23,888 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:32,081 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:34,129 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:36,175 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:38,223 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:38,285 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:38,330 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:38,372 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:40,273 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:44,368 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:50,675 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:50,751 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:50,997 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:51,319 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:51,392 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:51,505 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:51,552 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:51,596 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:52,561 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:52,614 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:52,657 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:52,702 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:03:58,704 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:02,802 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:02,858 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:02,911 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:02,966 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:19,185 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:19,234 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:19,276 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:19,320 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:35,567 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:35,621 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:04:35,663 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:06:46,640 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:19,409 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:19,457 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:35,793 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:35,837 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:52,176 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:52,218 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:52,254 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:52,291 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:07:52,328 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:06,674 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:06,741 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:06,995 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:07,319 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:07,389 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:07,506 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:07,546 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:07,589 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:08,562 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:08,600 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:08,636 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:08,673 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:24,946 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:25,006 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:25,059 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:25,109 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:41,329 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:41,377 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:41,413 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:57,713 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:57,767 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:57,805 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:08:57,843 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:09:30,481 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:09:46,865 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:09:46,913 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:13:52,625 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:15:14,545 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:15:30,932 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:15:31,013 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:15:47,313 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:03,697 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:20,081 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:20,150 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:20,186 - State: [0, 0, 0, 0], Action: 0, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:36,465 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:36,511 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:38,675 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:38,716 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:38,999 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:39,321 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:39,390 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:39,507 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:39,547 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:39,586 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:52,849 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:52,915 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:16:52,974 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:17:09,233 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:17:09,291 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:17:25,615 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:17:25,702 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
2024-07-01 19:17:42,001 - State: [0, 0, 0, 0], Action: 1, Reward: 0, Next State: [0, 0, 0, 0]
